Frequency (Hz)	Level (dB)
287.109375	-77.585503
287.597656	-78.110214
288.085938	-75.151459
288.574219	-77.525017
289.062500	-76.405876
289.550781	-80.475029
290.039062	-79.239990
290.527344	-79.168144
291.015625	-80.282249
291.503906	-76.295357
291.992188	-80.647942
292.480469	-79.621758
292.968750	-75.704536
293.457031	-75.416634
293.945312	-77.234184
294.433594	-78.924843
294.921875	-81.330681
295.410156	-80.611038
295.898438	-76.576904
296.386719	-81.327667
296.875000	-77.329117
297.363281	-77.451302
297.851562	-80.621605
298.339844	-78.941544
298.828125	-76.821732
299.316406	-79.216995
299.804688	-78.133339
300.292969	-80.658882
300.781250	-79.192337
301.269531	-80.634567
301.757812	-77.806839
302.246094	-78.529388
302.734375	-75.352287
303.222656	-76.756218
303.710938	-78.637871
304.199219	-77.893219
304.687500	-77.325325
305.175781	-79.110580
305.664062	-77.030602
306.152344	-77.139366
306.640625	-76.267807
307.128906	-79.635895
307.617188	-78.270943
308.105469	-76.694656
308.593750	-79.491486
309.082031	-77.724670
309.570312	-76.143494
310.058594	-74.337669
310.546875	-80.045982
311.035156	-78.358917
311.523438	-81.809334
312.011719	-80.383293
312.500000	-75.311592
312.988281	-79.283630
313.476562	-78.634567
313.964844	-75.888229
314.453125	-76.558891
314.941406	-78.970314
315.429688	-75.868065
315.917969	-78.529755
316.406250	-81.019096
316.894531	-79.796730
317.382812	-78.229294
317.871094	-78.061668
318.359375	-75.933319
318.847656	-76.128304
319.335938	-77.839432
319.824219	-77.284798
320.312500	-80.115837
320.800781	-78.988274
321.289062	-79.727844
321.777344	-77.334831
322.265625	-76.539200
322.753906	-76.607117
323.242188	-77.710167
323.730469	-78.143059
324.218750	-75.590134
324.707031	-76.144287
325.195312	-77.818634
325.683594	-77.296722
326.171875	-80.433479
326.660156	-76.092033
327.148438	-76.413742
327.636719	-76.937943
328.125000	-77.864784
328.613281	-75.320656
329.101562	-74.758659
329.589844	-73.926140
330.078125	-75.778061
330.566406	-76.204109
331.054688	-76.825195
331.542969	-77.705238
332.031250	-76.083282
332.519531	-76.874077
333.007812	-75.440208
333.496094	-73.050354
333.984375	-76.369164
334.472656	-74.935387
334.960938	-76.558983
335.449219	-74.678612
335.937500	-77.485367
336.425781	-74.308418
336.914062	-78.160004
337.402344	-78.326630
337.890625	-79.579727
338.378906	-76.795235
338.867188	-75.883026
339.355469	-76.939339
339.843750	-77.366455
340.332031	-78.214134
340.820312	-77.126442
341.308594	-75.067734
