Frequency (Hz)	Level (dB)
240.478516	-90.190437
240.722656	-86.453186
240.966797	-86.915504
241.210938	-86.463257
241.455078	-87.250206
241.699219	-85.284546
241.943359	-86.235580
242.187500	-85.952652
242.431641	-88.479385
242.675781	-85.068047
242.919922	-86.070496
243.164062	-89.692787
243.408203	-90.979713
243.652344	-84.803284
243.896484	-86.406013
244.140625	-84.454979
244.384766	-87.722084
244.628906	-87.899765
244.873047	-81.878922
245.117188	-92.792435
245.361328	-87.011063
245.605469	-86.472092
245.849609	-86.856369
246.093750	-85.326096
246.337891	-83.737480
246.582031	-83.374763
246.826172	-88.751167
247.070312	-89.556061
247.314453	-89.757240
247.558594	-89.812561
247.802734	-88.367500
248.046875	-90.129456
248.291016	-83.231598
248.535156	-84.983971
248.779297	-82.410973
249.023438	-85.528641
249.267578	-88.603073
249.511719	-85.829124
249.755859	-84.555107
250.000000	-84.722183
250.244141	-88.215248
250.488281	-85.806183
250.732422	-84.757439
250.976562	-88.208458
251.220703	-86.999329
251.464844	-88.049706
251.708984	-84.235741
251.953125	-84.274872
252.197266	-85.608795
252.441406	-89.469147
252.685547	-85.414009
252.929688	-84.007584
253.173828	-90.703979
253.417969	-85.188469
253.662109	-81.764061
253.906250	-86.567093
254.150391	-89.286835
254.394531	-85.188492
254.638672	-85.597893
254.882812	-82.464195
255.126953	-82.421753
255.371094	-82.642754
255.615234	-85.433815
255.859375	-84.165665
256.103516	-82.482613
256.347656	-89.236191
256.591797	-84.209145
256.835938	-89.373894
257.080078	-83.892929
257.324219	-86.208191
257.568359	-84.605408
257.812500	-81.919922
258.056641	-87.466949
258.300781	-86.549347
258.544922	-85.022972
258.789062	-87.086456
259.033203	-88.957077
259.277344	-86.053169
259.521484	-88.656670
259.765625	-84.041084
260.009766	-85.606880
260.253906	-85.895126
260.498047	-89.678391
260.742188	-88.669746
260.986328	-82.584007
261.230469	-85.515533
261.474609	-83.852455
261.718750	-84.653709
261.962891	-88.711220
262.207031	-94.588219
262.451172	-84.928520
262.695312	-84.748642
262.939453	-86.050179
263.183594	-87.769005
263.427734	-85.132530
263.671875	-86.810974
