Frequency (Hz)	Level (dB)
194.824219	-81.499893
195.068359	-81.133865
195.312500	-77.645325
195.556641	-79.852722
195.800781	-84.695709
196.044922	-82.790337
196.289062	-87.214851
196.533203	-87.566353
196.777344	-84.891884
197.021484	-85.529762
197.265625	-84.642281
197.509766	-87.073555
197.753906	-82.082497
197.998047	-79.339424
198.242188	-85.765923
198.486328	-88.929817
198.730469	-80.312920
198.974609	-84.586609
199.218750	-82.370796
199.462891	-80.505882
199.707031	-86.187828
199.951172	-83.531189
200.195312	-83.816872
200.439453	-80.142937
200.683594	-82.537216
200.927734	-80.313042
201.171875	-85.380096
201.416016	-84.937401
201.660156	-81.975418
201.904297	-84.474792
202.148438	-81.176659
202.392578	-80.940689
202.636719	-80.311714
202.880859	-81.947899
203.125000	-81.118965
203.369141	-82.549843
203.613281	-84.330971
203.857422	-85.677704
204.101562	-83.115486
204.345703	-86.981499
204.589844	-82.669350
204.833984	-88.937408
205.078125	-81.870979
205.322266	-79.002785
205.566406	-81.019241
205.810547	-83.997620
206.054688	-81.984062
206.298828	-80.128609
206.542969	-81.418549
206.787109	-79.951355
207.031250	-78.878265
207.275391	-82.154236
207.519531	-83.529266
207.763672	-85.364456
208.007812	-83.530594
208.251953	-80.585091
208.496094	-84.184692
208.740234	-81.460968
208.984375	-83.191147
209.228516	-83.209106
209.472656	-87.643684
209.716797	-82.962852
209.960938	-82.933479
210.205078	-84.417168
210.449219	-83.405960
210.693359	-81.150757
210.937500	-84.363564
211.181641	-85.107346
211.425781	-83.126808
211.669922	-79.821098
211.914062	-81.449730
212.158203	-79.022163
212.402344	-82.903419
212.646484	-81.500320
212.890625	-79.265663
213.134766	-82.096619
213.378906	-76.381546
213.623047	-79.955154
213.867188	-78.200912
214.111328	-82.556290
214.355469	-85.448235
214.599609	-84.517441
214.843750	-79.840561
215.087891	-85.395851
215.332031	-80.670204
215.576172	-81.098000
215.820312	-83.577332
216.064453	-85.424629
216.308594	-83.850395
216.552734	-86.859154
216.796875	-84.424141
217.041016	-78.614449
217.285156	-77.525108
217.529297	-79.238968
217.773438	-82.280762
218.017578	-83.265778
218.261719	-82.817947
218.505859	-83.493683
218.750000	-86.732361
218.994141	-84.264336
219.238281	-85.407860
219.482422	-82.596016
219.726562	-83.148804
219.970703	-83.720459
220.214844	-81.153786
220.458984	-79.831329
220.703125	-81.474136
220.947266	-85.222549
221.191406	-82.207214
221.435547	-84.820068
221.679688	-84.866089
221.923828	-83.677078
222.167969	-85.132454
222.412109	-83.311012
222.656250	-83.114601
222.900391	-84.890945
223.144531	-81.156982
223.388672	-82.391090
223.632812	-80.748344
223.876953	-83.654976
224.121094	-85.219269
224.365234	-83.999840
224.609375	-80.605690
224.853516	-85.079010
225.097656	-83.446022
225.341797	-85.043625
225.585938	-81.516617
225.830078	-85.123360
226.074219	-84.079277
226.318359	-81.800301
226.562500	-92.731361
226.806641	-84.443184
227.050781	-85.404861
227.294922	-84.351654
227.539062	-81.072281
227.783203	-82.176025
228.027344	-83.504974
228.271484	-83.376099
228.515625	-79.812004
228.759766	-80.956184
229.003906	-83.291290
229.248047	-87.106812
229.492188	-84.972565
229.736328	-80.834480
229.980469	-84.280914
230.224609	-82.595673
230.468750	-83.771484
230.712891	-81.865128
230.957031	-84.590683
231.201172	-84.160622
231.445312	-84.173027
231.689453	-79.902626
231.933594	-81.881882
232.177734	-85.353226
232.421875	-87.596344
232.666016	-87.413643
232.910156	-78.823631
233.154297	-85.252769
233.398438	-79.816139
233.642578	-81.395378
233.886719	-80.562210
234.130859	-82.110680
234.375000	-81.731491
234.619141	-86.384178
234.863281	-85.927223
235.107422	-82.170212
235.351562	-84.057526
235.595703	-81.858665
235.839844	-81.703201
236.083984	-79.997810
236.328125	-81.478271
236.572266	-83.095970
236.816406	-87.757576
237.060547	-78.491737
237.304688	-75.958206
237.548828	-84.150955
237.792969	-82.804085
238.037109	-84.908707
238.281250	-87.226227
238.525391	-86.251999
238.769531	-83.607658
239.013672	-83.418350
239.257812	-81.551147
239.501953	-80.915352
239.746094	-78.111137
239.990234	-84.188126
240.234375	-83.372719
240.478516	-83.674774
240.722656	-84.298172
240.966797	-83.658501
241.210938	-82.472717
241.455078	-83.683235
241.699219	-82.289192
241.943359	-85.419632
242.187500	-83.050232
242.431641	-83.113739
242.675781	-81.782326
242.919922	-82.560394
243.164062	-85.570610
243.408203	-84.898430
243.652344	-80.990280
243.896484	-81.600243
244.140625	-83.704361
244.384766	-83.490730
244.628906	-85.165237
244.873047	-78.039307
245.117188	-86.854164
245.361328	-81.826256
245.605469	-83.196983
245.849609	-83.537239
246.093750	-83.190994
246.337891	-79.385925
246.582031	-80.519440
246.826172	-84.856766
247.070312	-84.519081
247.314453	-83.806801
247.558594	-85.512794
247.802734	-83.719978
248.046875	-86.591873
248.291016	-80.115562
248.535156	-82.235168
248.779297	-79.011215
249.023438	-80.690071
249.267578	-85.316147
249.511719	-80.849854
249.755859	-80.658150
250.000000	-81.505783
250.244141	-83.823906
250.488281	-82.462219
250.732422	-80.963150
250.976562	-84.720711
251.220703	-83.540634
251.464844	-84.595039
251.708984	-80.202370
251.953125	-83.358932
252.197266	-80.448959
252.441406	-86.847519
252.685547	-84.317490
252.929688	-82.299316
253.173828	-88.230339
253.417969	-82.119331
253.662109	-78.466782
253.906250	-83.450462
254.150391	-85.574913
254.394531	-84.670876
254.638672	-83.645134
254.882812	-77.361862
255.126953	-80.414009
255.371094	-78.571678
255.615234	-81.289513
255.859375	-80.367218
256.103516	-78.003143
256.347656	-85.104073
256.591797	-79.804405
256.835938	-86.534492
257.080078	-82.354172
257.324219	-80.943504
257.568359	-80.398941
257.812500	-77.484634
258.056641	-84.318298
258.300781	-83.852524
258.544922	-81.814903
258.789062	-81.874382
259.033203	-85.010818
259.277344	-82.285683
259.521484	-85.626900
259.765625	-80.277657
260.009766	-81.337273
260.253906	-82.831039
260.498047	-81.848572
260.742188	-86.575668
260.986328	-79.926956
261.230469	-81.852097
261.474609	-80.689537
261.718750	-80.495193
261.962891	-86.218079
262.207031	-87.102020
262.451172	-79.497246
262.695312	-80.964043
262.939453	-81.380806
263.183594	-83.970581
263.427734	-80.570610
263.671875	-82.264633
263.916016	-85.274162
264.160156	-81.080887
264.404297	-81.492409
264.648438	-84.797745
264.892578	-81.342018
265.136719	-78.868530
265.380859	-81.025337
265.625000	-78.823730
265.869141	-81.754417
266.113281	-83.022896
266.357422	-79.878395
266.601562	-81.187767
266.845703	-78.656342
267.089844	-85.504921
267.333984	-80.365891
267.578125	-79.421165
267.822266	-83.882431
268.066406	-84.872696
268.310547	-79.284721
268.554688	-78.447235
268.798828	-79.815285
269.042969	-78.821991
269.287109	-83.967041
269.531250	-81.694580
269.775391	-90.603096
270.019531	-84.724579
270.263672	-84.687759
270.507812	-82.432045
270.751953	-82.168373
270.996094	-83.596001
271.240234	-87.201530
271.484375	-81.328743
271.728516	-80.134018
271.972656	-79.258377
272.216797	-80.090065
272.460938	-81.521263
272.705078	-83.996902
272.949219	-80.911499
273.193359	-80.307121
273.437500	-85.280403
273.681641	-81.218941
273.925781	-81.688393
274.169922	-86.087502
274.414062	-82.096718
274.658203	-84.796585
274.902344	-84.112335
275.146484	-81.069519
275.390625	-81.300293
275.634766	-83.882263
275.878906	-81.337318
276.123047	-84.573837
276.367188	-82.824829
276.611328	-85.024216
276.855469	-78.402657
277.099609	-77.328979
277.343750	-83.149956
277.587891	-85.589722
277.832031	-79.603485
278.076172	-78.740234
278.320312	-81.771500
278.564453	-82.506454
278.808594	-80.158806
279.052734	-80.004631
279.296875	-79.934998
279.541016	-79.040497
279.785156	-85.189995
280.029297	-85.476158
280.273438	-85.010689
280.517578	-85.824333
280.761719	-85.846962
281.005859	-81.395973
281.250000	-82.575462
281.494141	-81.337357
281.738281	-82.538239
281.982422	-76.790482
282.226562	-81.353592
282.470703	-75.482498
282.714844	-80.570992
282.958984	-80.922752
283.203125	-82.601929
283.447266	-81.229851
283.691406	-81.913712
283.935547	-78.192947
284.179688	-83.150421
284.423828	-85.000267
284.667969	-83.126442
284.912109	-81.500626
285.156250	-85.313667
285.400391	-80.923210
285.644531	-79.915298
285.888672	-87.853874
286.132812	-84.988327
286.376953	-88.419235
286.621094	-82.374977
286.865234	-86.743408
287.109375	-79.985458
287.353516	-82.683556
287.597656	-79.132683
287.841797	-78.806572
288.085938	-77.289406
288.330078	-78.084061
288.574219	-79.138252
288.818359	-82.086227
289.062500	-78.454315
289.306641	-82.174805
289.550781	-84.697205
289.794922	-81.698616
290.039062	-82.641602
290.283203	-80.034744
290.527344	-83.942474
290.771484	-82.687729
291.015625	-82.925934
291.259766	-82.620613
291.503906	-77.226418
291.748047	-81.759560
291.992188	-83.375656
292.236328	-83.017418
292.480469	-81.543098
292.724609	-81.922493
292.968750	-78.698448
293.212891	-79.506897
293.457031	-77.763588
293.701172	-77.736557
293.945312	-79.875114
294.189453	-85.252480
294.433594	-82.555206
294.677734	-80.382645
294.921875	-84.477470
295.166016	-88.375412
295.410156	-84.362930
295.654297	-77.589233
295.898438	-79.438988
296.142578	-83.187675
296.386719	-81.684486
296.630859	-81.261444
296.875000	-80.427483
297.119141	-78.807800
297.363281	-79.594078
297.607422	-84.547493
297.851562	-84.064529
298.095703	-82.212257
298.339844	-82.108521
298.583984	-78.124222
298.828125	-79.395302
299.072266	-82.286911
299.316406	-82.418953
299.560547	-78.658836
299.804688	-82.701439
300.048828	-82.122200
300.292969	-82.256721
300.537109	-83.619736
300.781250	-83.426720
301.025391	-81.127960
301.269531	-83.404701
301.513672	-82.504196
301.757812	-82.393875
302.001953	-79.747009
302.246094	-80.433426
302.490234	-77.375732
302.734375	-77.073189
302.978516	-83.886818
303.222656	-78.378166
303.466797	-77.824715
303.710938	-81.805176
303.955078	-84.902931
304.199219	-78.944489
304.443359	-79.360245
304.687500	-82.834656
304.931641	-79.356232
305.175781	-83.217728
305.419922	-79.251724
305.664062	-80.505798
305.908203	-79.485809
306.152344	-80.470573
306.396484	-81.331207
306.640625	-78.076004
306.884766	-82.279823
307.128906	-81.424820
307.373047	-80.583649
307.617188	-82.250351
307.861328	-81.501991
308.105469	-78.744583
308.349609	-80.372154
308.593750	-81.982880
