Frequency (Hz)	Level (dB)
254.394531	-88.417480
254.638672	-82.181313
254.882812	-80.592903
255.126953	-83.123283
255.371094	-81.091171
255.615234	-83.652756
255.859375	-82.369011
256.103516	-81.480980
256.347656	-89.741356
256.591797	-84.324669
256.835938	-88.696884
257.080078	-83.365021
257.324219	-84.571861
257.568359	-84.855225
257.812500	-81.860741
258.056641	-85.979027
258.300781	-86.184494
258.544922	-85.954994
258.789062	-86.005562
259.033203	-89.405151
259.277344	-87.051094
259.521484	-88.793320
259.765625	-83.649513
260.009766	-84.477638
260.253906	-87.226456
260.498047	-85.711594
260.742188	-86.272446
260.986328	-82.865662
261.230469	-84.874413
261.474609	-82.508957
261.718750	-83.389244
261.962891	-91.933914
262.207031	-93.149887
262.451172	-83.746490
262.695312	-84.100098
262.939453	-86.332840
263.183594	-89.579514
263.427734	-85.132835
263.671875	-85.630508
263.916016	-88.234589
264.160156	-83.917007
264.404297	-83.630775
264.648438	-87.178040
264.892578	-84.071091
265.136719	-82.193382
265.380859	-83.135559
265.625000	-82.480621
265.869141	-84.052025
266.113281	-85.492981
266.357422	-82.801086
266.601562	-85.342094
266.845703	-81.267395
267.089844	-88.136169
267.333984	-84.241562
267.578125	-83.610443
267.822266	-87.665062
268.066406	-89.510368
268.310547	-82.265800
268.554688	-82.075325
268.798828	-84.539711
269.042969	-82.391060
269.287109	-86.585411
269.531250	-85.689079
269.775391	-92.963432
270.019531	-87.721825
270.263672	-85.771141
270.507812	-85.690399
270.751953	-86.240540
270.996094	-86.306992
271.240234	-87.959946
271.484375	-84.525307
271.728516	-84.560097
271.972656	-83.266411
272.216797	-85.256966
272.460938	-85.016823
272.705078	-86.178604
272.949219	-84.171982
273.193359	-84.641357
273.437500	-89.913185
273.681641	-86.831551
273.925781	-85.002815
274.169922	-91.409256
274.414062	-86.304810
274.658203	-90.634682
274.902344	-87.427498
275.146484	-86.011139
275.390625	-86.217903
275.634766	-87.052292
275.878906	-83.633156
276.123047	-91.078003
276.367188	-86.771027
276.611328	-89.832565
276.855469	-83.740051
277.099609	-82.974274
277.343750	-85.915833
277.587891	-88.841957
277.832031	-84.796791
278.076172	-84.005539
278.320312	-84.739059
278.564453	-88.724709
278.808594	-82.797104
279.052734	-82.966362
279.296875	-83.030655
279.541016	-84.042839
279.785156	-90.913521
280.029297	-87.530167
280.273438	-89.358971
280.517578	-87.784096
280.761719	-87.203598
281.005859	-85.414749
281.250000	-86.885635
281.494141	-84.905457
281.738281	-84.990028
281.982422	-79.292702
282.226562	-78.951706
282.470703	-78.976288
282.714844	-84.970535
282.958984	-83.957558
283.203125	-86.000969
283.447266	-85.314781
283.691406	-86.973495
283.935547	-84.306549
284.179688	-87.282410
284.423828	-91.006981
284.667969	-88.965508
284.912109	-85.365646
285.156250	-88.320320
285.400391	-84.935593
285.644531	-84.157982
285.888672	-91.249802
286.132812	-89.132233
286.376953	-90.512146
286.621094	-87.173325
286.865234	-87.024483
287.109375	-85.075989
287.353516	-87.339005
287.597656	-83.135834
287.841797	-83.080513
288.085938	-82.038322
288.330078	-82.351830
288.574219	-83.417336
288.818359	-86.500359
289.062500	-82.802223
289.306641	-87.431664
289.550781	-88.301758
289.794922	-86.370468
290.039062	-86.719002
290.283203	-84.447540
290.527344	-89.555443
290.771484	-86.243599
291.015625	-87.639778
291.259766	-88.138519
291.503906	-81.821083
291.748047	-86.764732
291.992188	-86.020981
292.236328	-86.312477
292.480469	-86.206329
292.724609	-87.962379
292.968750	-82.555206
293.212891	-84.533447
293.457031	-83.123352
293.701172	-81.942146
293.945312	-84.180923
294.189453	-89.109047
294.433594	-85.993088
294.677734	-85.836967
294.921875	-88.640274
295.166016	-92.970642
295.410156	-91.584717
295.654297	-82.332947
295.898438	-85.138542
296.142578	-87.900856
296.386719	-86.657082
296.630859	-86.416901
296.875000	-85.240654
297.119141	-83.127060
297.363281	-83.890755
297.607422	-90.466698
297.851562	-89.798752
298.095703	-87.070213
298.339844	-87.580589
298.583984	-84.267227
298.828125	-83.774971
299.072266	-88.089836
299.316406	-87.981544
299.560547	-83.840279
299.804688	-90.970085
300.048828	-90.690933
300.292969	-85.883781
300.537109	-87.829926
300.781250	-89.099281
301.025391	-85.811577
301.269531	-87.615227
301.513672	-86.578941
301.757812	-88.230888
302.001953	-85.705528
302.246094	-85.648735
302.490234	-82.284698
302.734375	-82.257126
302.978516	-89.741890
303.222656	-85.350204
303.466797	-84.390396
303.710938	-87.720146
303.955078	-88.323654
304.199219	-84.657806
304.443359	-85.008369
304.687500	-89.364738
304.931641	-84.788933
305.175781	-90.520126
305.419922	-83.186539
305.664062	-85.115578
305.908203	-85.355461
306.152344	-86.094902
306.396484	-86.130852
306.640625	-84.125786
306.884766	-87.428146
307.128906	-86.776787
307.373047	-85.382797
307.617188	-87.538872
307.861328	-86.720337
308.105469	-84.478432
308.349609	-86.082733
308.593750	-86.811058
